name,GISAID ID,country,travel history,sample date,epiweek,lineage,representative
England/NOTT-10E599/2020,EPI_ISL_425564,UK,,2020-03-25,13.0,A.2,0
Netherlands/Oss_1363500/2020,EPI_ISL_413581,Netherlands,,2020-02-29,9.0,B,0
USA/WA-UW-1708/2020,EPI_ISL_424232,USA,,2020-03-21,12.0,A.1,0
England/NOTT-10E58A/2020,EPI_ISL_425563,UK,,2020-03-26,13.0,B,0
Netherlands/Rotterdam_1363790/2020,EPI_ISL_413582,Netherlands,,2020-03-01,10.0,B,0
USA/WA-UW-1731/2020,EPI_ISL_424231,USA,,2020-03-21,12.0,A.1,0
England/NOTT-10E57B/2020,EPI_ISL_425562,UK,,2020-03-25,13.0,B.2,0
Netherlands/Rotterdam_1364040/2020,EPI_ISL_413583,Netherlands,,2020-03-02,10.0,B,0
USA/WA-UW-1709/2020,EPI_ISL_424230,USA,,2020-03-21,12.0,A.1,0
England/NOTT-10E55D/2020,EPI_ISL_425561,UK,,2020-03-25,13.0,B.3,0
Netherlands/Rotterdam_1364740/2020,EPI_ISL_413584,Netherlands,,2020-03-03,10.0,B.1,0
England/NOTT-10E54E/2020,EPI_ISL_425560,UK,,2020-03-23,13.0,B.8,0
Netherlands/Tilburg_1363354/2020,EPI_ISL_413586,Netherlands,,2020-02-27,9.0,B,0
Netherlands/Tilburg_1364286/2020,EPI_ISL_413587,Netherlands,,2020-03-03,10.0,B.1,0
Netherlands/Utrecht_1363564/2020,EPI_ISL_413588,Netherlands,,2020-03-01,10.0,B.1,0
Netherlands/Utrecht_1363628/2020,EPI_ISL_413589,Netherlands,,2020-03-01,10.0,B.1,0
USA/WA-UW-1724/2020,EPI_ISL_424229,USA,,2020-03-21,12.0,B.1.21,1
USA/WA-UW-1702/2020,EPI_ISL_424228,USA,,2020-03-21,12.0,A.1,0
England/NOTT-10E520/2020,EPI_ISL_425559,UK,,2020-03-23,13.0,B.2,0
USA/WA-UW-1706/2020,EPI_ISL_424227,USA,,2020-03-21,12.0,B.1.21,1
England/NOTT-10E511/2020,EPI_ISL_425558,UK,,2020-03-23,13.0,B.2.2,0
USA/WA-UW-1705/2020,EPI_ISL_424226,USA,,2020-03-21,12.0,A.1,0
USA/WA-UW-1707/2020,EPI_ISL_424225,USA,,2020-03-21,12.0,B.1.2,1
USA/WA-UW-1745/2020,EPI_ISL_424224,USA,,2020-03-21,12.0,B.2,0
England/NOTT-10E4D8/2020,EPI_ISL_425555,UK,,2020-03-22,13.0,B.1,0
USA/WA-UW-1744/2020,EPI_ISL_424223,USA,,2020-03-21,12.0,A.1,0
England/NOTT-10E4C9/2020,EPI_ISL_425554,UK,,2020-03-22,13.0,B,0
USA/WA-UW-1700/2020,EPI_ISL_424222,USA,,2020-03-20,12.0,A.1,0
England/NOTT-10E4BA/2020,EPI_ISL_425553,UK,,2020-03-22,13.0,B.1.1,0
Netherlands/Diemen_1363454/2020,EPI_ISL_413570,Netherlands,,2020-02-28,9.0,B.1,0
USA/WA-UW-1748/2020,EPI_ISL_424221,USA,,2020-03-21,12.0,B.1.21,0
England/NOTT-10E4AB/2020,EPI_ISL_425552,UK,,2020-03-22,13.0,B.8,0
Netherlands/Eindhoven_1363782/2020,EPI_ISL_413571,Netherlands,,2020-03-02,10.0,B.1,0
USA/WA-UW-1729/2020,EPI_ISL_424220,USA,,2020-03-21,12.0,A.1,0
England/NOTT-10E49C/2020,EPI_ISL_425551,UK,,2020-03-22,13.0,B.2,0
Netherlands/Haarlem_1363688/2020,EPI_ISL_413572,Netherlands,,2020-03-01,10.0,B.1,0
England/NOTT-10E48D/2020,EPI_ISL_425550,UK,,2020-03-12,11.0,B.2.5,0
Netherlands/Hardinxveld_Giessendam_1364806/2020,EPI_ISL_413573,Netherlands,,2020-03-02,10.0,B,0
Netherlands/Helmond_1363548/2020,EPI_ISL_413574,Netherlands,,2020-02-29,9.0,B.1,0
NetherlandsL/Houten_1363498/2020,EPI_ISL_413575,Netherlands,,2020-02-29,9.0,B.1,0
Netherlands/Loon_op_zand_1363512/2020,EPI_ISL_413576,Netherlands,,2020-02-29,9.0,B,0
Netherlands/Naarden_1364774/2020,EPI_ISL_413577,Netherlands,,2020-03-02,10.0,B,0
Netherlands/Nieuwendijk_1363582/2020,EPI_ISL_413578,Netherlands,,2020-03-01,10.0,B,0
Netherlands/Nootdorp_1364222/2020,EPI_ISL_413579,Netherlands,,2020-03-03,10.0,B.1,0
Netherlands/Delft_1363424/2020,EPI_ISL_413569,Netherlands,,2020-02-28,9.0,B.1,0
USA/WA-UW-1695/2020,EPI_ISL_424219,USA,,2020-03-20,12.0,A.1,0
USA/WA-UW-1682/2020,EPI_ISL_424218,USA,,2020-03-20,12.0,A.1,0
England/NOTT-10E47E/2020,EPI_ISL_425549,UK,,2020-03-22,13.0,B.2.1,0
USA/WA-UW-1684/2020,EPI_ISL_424217,USA,,2020-03-19,12.0,A.1,0
England/NOTT-10E46F/2020,EPI_ISL_425548,UK,,2020-03-22,13.0,B.1.11,1
USA/WA-UW-1797/2020,EPI_ISL_424259,USA,,2020-03-22,13.0,B.1.21,1
USA/WA-UW-1778/2020,EPI_ISL_424258,USA,,2020-03-22,13.0,A.1,0
England/NOTT-10E766/2020,EPI_ISL_425589,UK,,2020-03-24,13.0,B,0
USA/WA-UW-1775/2020,EPI_ISL_424257,USA,,2020-03-22,13.0,B.1,0
USA/WA-UW-1774/2020,EPI_ISL_424256,USA,,2020-03-22,13.0,B.1.21,0
England/NOTT-10E748/2020,EPI_ISL_425587,UK,,2020-03-24,13.0,B.2.1,0
USA/UN-UW-1832/2020,EPI_ISL_424255,USA,,2020-03-16,12.0,B.2,0
England/NOTT-10E739/2020,EPI_ISL_425586,UK,,2020-03-24,13.0,B.2.2,0
USA/WA-UW-1796/2020,EPI_ISL_424254,USA,,2020-03-21,12.0,B.1,0
England/NOTT-10E72A/2020,EPI_ISL_425585,UK,,2020-03-24,13.0,B.2,0
USA/WA-UW-1792/2020,EPI_ISL_424253,USA,,2020-03-21,12.0,B.1,0
England/NOTT-10E71B/2020,EPI_ISL_425584,UK,,2020-03-24,13.0,B,0
USA/WA-UW-1840/2020,EPI_ISL_424252,USA,,2020-03-23,13.0,A.1,0
England/NOTT-10E70C/2020,EPI_ISL_425583,UK,,2020-03-24,13.0,B.1.1,0
USA/WA-UW-1801/2020,EPI_ISL_424251,USA,,2020-03-23,13.0,B.1.21,0
England/NOTT-10E6D2/2020,EPI_ISL_425582,UK,,2020-03-24,13.0,B.1.11,0
USA/WA-UW-1785/2020,EPI_ISL_424250,USA,,2020-03-19,12.0,A.1,0
England/NOTT-10E6C3/2020,EPI_ISL_425581,UK,,2020-03-24,13.0,B.1.11,1
England/NOTT-10E6B4/2020,EPI_ISL_425580,UK,,2020-03-24,13.0,B.8,0
Australia/VIC912/2020,EPI_ISL_426881,Australia,,2020-03-24,13.0,B.1.23,1
Australia/VIC913/2020,EPI_ISL_426882,Australia,,2020-03-24,13.0,B.6,0
Czech_Republic/IAB_1/2020,EPI_ISL_426883,Czech_Republic,,2020-03-27,13.0,B.1,0
Czech_Republic/IAB_4/2020,EPI_ISL_426884,Czech_Republic,,2020-03-27,13.0,B.1,0
Czech_Republic/IAB_8/2020,EPI_ISL_426885,Czech_Republic,,2020-03-27,13.0,B.1,0
Czech_Republic/IAB_9/2020,EPI_ISL_426886,Czech_Republic,,2020-03-28,13.0,B.1,0
Czech_Republic/IAB_10/2020,EPI_ISL_426887,Czech_Republic,,2020-03-31,14.0,B.1,0
Czech_Republic/IAB_12/2020,EPI_ISL_426888,Czech_Republic,,2020-03-31,14.0,B.1,0
Czech_Republic/IAB_14/2020,EPI_ISL_426889,Czech_Republic,,2020-04-02,14.0,B.1,0
USA/UN-UW-1791/2020,EPI_ISL_424249,USA,,2020-03-20,12.0,A.1,0
England/NOTT-10E6A5/2020,EPI_ISL_425579,UK,,2020-03-23,13.0,B.1.11,0
USA/WA-UW-1760/2020,EPI_ISL_424247,USA,,2020-03-21,12.0,A.1,0
USA/WA-UW-1758/2020,EPI_ISL_424246,USA,,2020-03-21,12.0,B.1.21,0
England/NOTT-10E696/2020,EPI_ISL_425577,UK,,2020-03-24,13.0,B.1,0
Netherlands/Utrecht_1364066/2020,EPI_ISL_413590,Netherlands,,2020-03-02,10.0,B,0
USA/WA-UW-1762/2020,EPI_ISL_424245,USA,,2020-03-21,12.0,B.1.21,0
England/NOTT-10E678/2020,EPI_ISL_425576,UK,,2020-03-24,13.0,B.2.1,0
Netherlands/Zeewolde_1365080/2020,EPI_ISL_413591,Netherlands,,2020-03-02,10.0,B.1,0
USA/WA-UW-1770/2020,EPI_ISL_424244,USA,,2020-03-22,13.0,B.1,0
England/NOTT-10E669/2020,EPI_ISL_425575,UK,,2020-03-24,13.0,B.1.1,0
Taiwan/NTU03/2020,EPI_ISL_413592,Taiwan,Egypt;United_Arab_Emirates/Dubai,2020-03-02,10.0,B.1,0
USA/WA-UW-1756/2020,EPI_ISL_424243,USA,,2020-03-21,12.0,A.1,0
England/NOTT-10E65A/2020,EPI_ISL_425574,UK,,2020-03-23,13.0,B.1,0
Luxembourg/Lux1/2020,EPI_ISL_413593,Luxembourg,,2020-02-29,9.0,B.1,0
USA/WA-UW-1753/2020,EPI_ISL_424242,USA,,2020-03-21,12.0,B.1.21,0
England/NOTT-10E64B/2020,EPI_ISL_425573,UK,,2020-03-23,13.0,B.1,0
Australia/NSW08/2020,EPI_ISL_413594,Australia,,2020-02-28,9.0,B,0
USA/WA-UW-1735/2020,EPI_ISL_424241,USA,,2020-03-21,12.0,A.1,0
Australia/NSW09/2020,EPI_ISL_413595,Australia,,2020-02-28,9.0,B.4,1
USA/WA-UW-1730/2020,EPI_ISL_424240,USA,,2020-03-21,12.0,A.1,0
England/NOTT-10E61E/2020,EPI_ISL_425571,UK,,2020-03-23,13.0,B.1.11,0
Australia/NSW10/2020,EPI_ISL_413596,Australia,,2020-02-28,9.0,B,0
England/NOTT-10E5F3/2020,EPI_ISL_425570,UK,,2020-03-23,13.0,B.1,0
Australia/NSW11/2020,EPI_ISL_413597,Australia,,2020-03-02,10.0,B.4,0
Australia/NSW12/2020,EPI_ISL_413598,Australia,,2020-03-04,10.0,B.4,0
Australia/NSW13/2020,EPI_ISL_413599,Australia,,2020-03-04,10.0,B.4,1
Czech_Republic/IAB_15/2020,EPI_ISL_426890,Czech_Republic,,2020-03-26,13.0,B.1,0
Czech_Republic/IAB_16/2020,EPI_ISL_426891,Czech_Republic,,2020-03-26,13.0,B.1,0
Czech_Republic/IAB_17/2020,EPI_ISL_426892,Czech_Republic,,2020-03-27,13.0,B.1,0
Czech_Republic/IAB_18/2020,EPI_ISL_426893,Czech_Republic,,2020-03-27,13.0,B.1,0
Czech_Republic/IAB_20/2020,EPI_ISL_426894,Czech_Republic,,2020-03-27,13.0,B.1,0
Czech_Republic/IAB_21/2020,EPI_ISL_426895,Czech_Republic,,2020-03-27,13.0,B.1,0
Czech_Republic/IAB_22/2020,EPI_ISL_426896,Czech_Republic,,2020-03-28,13.0,B.1,0
Czech_Republic/IAB_23/2020,EPI_ISL_426897,Czech_Republic,,2020-03-29,14.0,B.1,0
Australia/NT10/2020,EPI_ISL_426898,Australia,,2020-03-26,13.0,B.1,0
Australia/NT11/2020,EPI_ISL_426899,Australia,,2020-03-27,13.0,B.1,0
USA/WA-UW-1750/2020,EPI_ISL_424239,USA,,2020-03-21,12.0,B.1,0
USA/WA-UW-1850/2020,EPI_ISL_424279,USA,,2020-03-23,13.0,A.1,0
USA/WA-UW-1866/2020,EPI_ISL_424278,USA,,2020-03-23,13.0,B.1.2,0
USA/WA-UW-1858/2020,EPI_ISL_424277,USA,,2020-03-23,13.0,B.1.21,0
USA/WA-UW-1822/2020,EPI_ISL_424276,USA,,2020-03-22,13.0,A.1,0
USA/WA-UW-1821/2020,EPI_ISL_424275,USA,,2020-03-22,13.0,A.1,0
USA/WA-UW-1824/2020,EPI_ISL_424274,USA,,2020-03-22,13.0,B.1.21,0
USA/WA-UW-1826/2020,EPI_ISL_424273,USA,,2020-03-22,13.0,B.1,0
USA/WA-UW-1825/2020,EPI_ISL_424272,USA,,2020-03-22,13.0,A.1,0
USA/WA-UW-1827/2020,EPI_ISL_424271,USA,,2020-03-22,13.0,B.1,0
USA/WA-UW-1831/2020,EPI_ISL_424270,USA,,2020-03-22,13.0,B.1.21,0
USA/WA-UW-1828/2020,EPI_ISL_424269,USA,,2020-03-22,13.0,A.1,0
USA/UN-UW-1816/2020,EPI_ISL_424268,USA,,2020-03-22,13.0,A.1,0
England/NOTT-10E827/2020,EPI_ISL_425599,UK,,2020-03-24,13.0,B.1.1,0
USA/UN-UW-1817/2020,EPI_ISL_424267,USA,,2020-03-22,13.0,A.1,0
England/NOTT-10E818/2020,EPI_ISL_425598,UK,,2020-03-24,13.0,B.1.1,0
USA/UN-UW-1818/2020,EPI_ISL_424266,USA,,2020-03-22,13.0,A.1,0
England/NOTT-10E809/2020,EPI_ISL_425597,UK,,2020-03-24,13.0,B.2.5,0
USA/UN-UW-1834/2020,EPI_ISL_424265,USA,,2020-03-22,13.0,A.1,0
England/NOTT-10E7FD/2020,EPI_ISL_425596,UK,,2020-03-24,13.0,B.2,0
USA/WA-UW-1805/2020,EPI_ISL_424264,USA,,2020-03-22,13.0,A.1,0
USA/WA-UW-1799/2020,EPI_ISL_424263,USA,,2020-03-22,13.0,B.1,0
USA/WA-UW-1782/2020,EPI_ISL_424262,USA,,2020-03-22,13.0,A.1,0
England/NOTT-10E7A2/2020,EPI_ISL_425593,UK,,2020-03-25,13.0,B.1.7,1
USA/WA-UW-1784/2020,EPI_ISL_424261,USA,,2020-03-21,12.0,A.1,0
England/NOTT-10E793/2020,EPI_ISL_425592,UK,,2020-03-25,13.0,B.8,0
USA/WA-UW-1779/2020,EPI_ISL_424260,USA,,2020-03-22,13.0,B.1,0
England/NOTT-10E784/2020,EPI_ISL_425591,UK,,2020-03-24,13.0,B.2.1,0
England/NOTT-10E775/2020,EPI_ISL_425590,UK,,2020-03-24,13.0,B.2.1,0
USA/WA-UW-1904/2020,EPI_ISL_424299,USA,,2020-03-23,13.0,B.1,0
USA/WA-UW-1920/2020,EPI_ISL_424298,USA,,2020-03-23,13.0,A.1,0
USA/WA-UW-1913/2020,EPI_ISL_424297,USA,,2020-03-23,13.0,A.1,0
USA/NY-NYUMC41/2020,EPI_ISL_419702,USA,,2020-03-18,12.0,B.1,0
USA/WA-UW-1919/2020,EPI_ISL_424296,USA,,2020-03-23,13.0,A.1,0
USA/WA-UW-1905/2020,EPI_ISL_424295,USA,,2020-03-23,13.0,A.1,0
USA/NY-NYUMC39/2020,EPI_ISL_419700,USA,,2020-03-18,12.0,B.1.3,1
USA/WA-UW-1872/2020,EPI_ISL_424294,USA,,2020-03-23,13.0,B.1,0
USA/WA-UW-1870/2020,EPI_ISL_424293,USA,,2020-03-23,13.0,B.1,0
USA/VA-DCLS-0012/2020,EPI_ISL_419706,USA,,2020-03-10,11.0,B.1,0
USA/WA-UW-1855/2020,EPI_ISL_424292,USA,,2020-03-23,13.0,A.1,0
USA/NY-NYUMC44/2020,EPI_ISL_419705,USA,,2020-03-18,12.0,B.1.28,1
USA/WA-UW-1854/2020,EPI_ISL_424291,USA,,2020-03-23,13.0,B.1,0
USA/NY-NYUMC43/2020,EPI_ISL_419704,USA,,2020-03-18,12.0,B.1,0
USA/WA-UW-1853/2020,EPI_ISL_424290,USA,,2020-03-23,13.0,B.1,0
USA/NY-NYUMC42/2020,EPI_ISL_419703,USA,,2020-03-18,12.0,B.1.26,1
USA/WA-UW-1860/2020,EPI_ISL_424289,USA,,2020-03-23,13.0,A.1,0
USA/WA-UW-1846/2020,EPI_ISL_424288,USA,,2020-03-22,13.0,A.1,0
USA/WA-UW-1843/2020,EPI_ISL_424287,USA,,2020-03-23,13.0,A.1,0
USA/OR-UW-1849/2020,EPI_ISL_424286,USA,,2020-03-20,12.0,A.1,0
USA/OR-UW-1851/2020,EPI_ISL_424285,USA,,2020-03-21,12.0,A.1,0
USA/WA-UW-1863/2020,EPI_ISL_424284,USA,,2020-03-23,13.0,A.1,0
USA/WA-UW-1946/2020,EPI_ISL_424283,USA,,2020-03-24,13.0,A.1,0
USA/WA-UW-1835/2020,EPI_ISL_424282,USA,,2020-03-23,13.0,A.1,0
USA/WA-UW-1864/2020,EPI_ISL_424281,USA,,2020-03-23,13.0,B.1,0
USA/WA-UW-1868/2020,EPI_ISL_424280,USA,,2020-03-23,13.0,B.4,0
Australia/VIC551/2020,EPI_ISL_426813,Australia,,2020-03-25,13.0,B.1.25,1
Australia/VIC553/2020,EPI_ISL_426814,Australia,,2020-03-25,13.0,B.1,0
Australia/VIC554/2020,EPI_ISL_426815,Australia,,2020-03-25,13.0,B.1.25,1
Australia/VIC555/2020,EPI_ISL_426816,Australia,,2020-03-25,13.0,B.1.3,1
Australia/VIC556/2020,EPI_ISL_426817,Australia,,2020-03-25,13.0,B.2.1,0
Australia/VIC557/2020,EPI_ISL_426818,Australia,,2020-03-25,13.0,B.1,0
Australia/VIC558/2020,EPI_ISL_426819,Australia,,2020-03-25,13.0,B.1,0
Australia/VIC559/2020,EPI_ISL_426820,Australia,,2020-03-24,13.0,B.1,0
Australia/VIC560/2020,EPI_ISL_426821,Australia,,2020-03-25,13.0,B.1.3,0
Australia/VIC561/2020,EPI_ISL_426822,Australia,,2020-03-25,13.0,B.1,0
Australia/VIC562/2020,EPI_ISL_426823,Australia,,2020-03-24,13.0,B.1,0
Australia/VIC563/2020,EPI_ISL_426824,Australia,,2020-03-24,13.0,B.1.23,0
Australia/VIC565/2020,EPI_ISL_426825,Australia,,2020-03-25,13.0,A.2,1
USA/WA-S42/2020,EPI_ISL_417095,USA,,2020-02-28,9.0,A.1,0
Australia/VIC566/2020,EPI_ISL_426826,Australia,,2020-03-25,13.0,B.1,0
Australia/VIC567/2020,EPI_ISL_426827,Australia,,2020-03-25,13.0,B.1,0
Australia/VIC568/2020,EPI_ISL_426828,Australia,,2020-03-25,13.0,A.1,0
Australia/VIC569/2020,EPI_ISL_426829,Australia,,2020-03-25,13.0,B,0
USA/WA-S37/2020,EPI_ISL_417090,USA,,2020-03-04,10.0,A.1,0
Australia/VIC570/2020,EPI_ISL_426830,Australia,,2020-03-25,13.0,B.1,0
USA/WA-S40/2020,EPI_ISL_417093,USA,,2020-02-28,9.0,A.1,0
Australia/VIC571/2020,EPI_ISL_426831,Australia,,2020-03-25,13.0,B.1.2,1
USA/WA-S41/2020,EPI_ISL_417094,USA,,2020-02-28,9.0,A.1,0
Australia/VIC572/2020,EPI_ISL_426832,Australia,,2020-03-25,13.0,B.2.1,0
Australia/VIC574/2020,EPI_ISL_426833,Australia,,2020-03-26,13.0,B.1,0
Australia/VIC575/2020,EPI_ISL_426834,Australia,,2020-03-26,13.0,B.1,0
England/NOTT-10E159/2020,EPI_ISL_425503,UK,,2020-03-17,12.0,B.8,0
England/NOTT-10E14A/2020,EPI_ISL_425502,UK,,2020-03-17,12.0,B.2.5,0
England/NOTT-10E12C/2020,EPI_ISL_425501,UK,,2020-03-15,12.0,B.2.1,0
England/NOTT-10E11D/2020,EPI_ISL_425500,UK,,2020-03-14,11.0,B.8,0
Beijing/233/2020,EPI_ISL_413520,China,,2020-01-28,5.0,A,1
Beijing/235/2020,EPI_ISL_413521,China,,2020-01-28,5.0,A,1
India/1-27/2020,EPI_ISL_413522,India,China,2020-01-27,5.0,B,0
India/1-31/2020,EPI_ISL_413523,India,China,2020-01-31,5.0,A,0
South_Korea/KUMC04/2020,EPI_ISL_413514,South_Korea,,2020-02-27,9.0,A,0
South_Korea/KUMC05/2020,EPI_ISL_413515,South_Korea,,2020-02-27,9.0,A,0
South_Korea/KUMC06/2020,EPI_ISL_413516,South_Korea,,2020-02-27,9.0,A,0
Beijing/105/2020,EPI_ISL_413518,China,,2020-01-26,5.0,A,0
Beijing/231/2020,EPI_ISL_413519,China,,2020-01-28,5.0,A,0
Australia/VIC534/2020,EPI_ISL_426800,Australia,,2020-03-25,13.0,B.1.23,0
Australia/VIC535/2020,EPI_ISL_426801,Australia,,2020-03-25,13.0,B,0
Australia/VIC536/2020,EPI_ISL_426802,Australia,,2020-03-24,13.0,B.1,0
Australia/VIC537/2020,EPI_ISL_426803,Australia,,2020-03-24,13.0,B.1,0
Australia/VIC538/2020,EPI_ISL_426804,Australia,,2020-03-23,13.0,B.1,0
Australia/VIC540/2020,EPI_ISL_426805,Australia,,2020-03-24,13.0,B.1,0
Australia/VIC541/2020,EPI_ISL_426806,Australia,,2020-03-24,13.0,B.1,0
Australia/VIC544/2020,EPI_ISL_426807,Australia,,2020-03-23,13.0,B.1,0
Australia/VIC545/2020,EPI_ISL_426808,Australia,,2020-03-24,13.0,B.1,0
Australia/VIC546/2020,EPI_ISL_426809,Australia,,2020-03-24,13.0,B.1,0
South_Korea/KUMC03/2020,EPI_ISL_413513,South_Korea,,2020-02-27,9.0,A,0
Australia/VIC547/2020,EPI_ISL_426810,Australia,,2020-03-25,13.0,B.4,1
Australia/VIC548/2020,EPI_ISL_426811,Australia,,2020-03-25,13.0,B.1,0
Australia/VIC549/2020,EPI_ISL_426812,Australia,,2020-03-23,13.0,B.1.3,0
Australia/VIC601/2020,EPI_ISL_426857,Australia,,2020-03-26,13.0,A.2,0
England/NOTT-10E2ED/2020,EPI_ISL_425525,UK,,2020-03-21,12.0,B.1,0
Australia/VIC603/2020,EPI_ISL_426858,Australia,,2020-03-26,13.0,B.1,0
England/NOTT-10E2DE/2020,EPI_ISL_425524,UK,,2020-03-20,12.0,B.1.11,0
Australia/VIC604/2020,EPI_ISL_426859,Australia,,2020-03-26,13.0,B.1.8,0
England/NOTT-10E2CF/2020,EPI_ISL_425523,UK,,2020-03-20,12.0,B.2.2,0
England/NOTT-10E2B0/2020,EPI_ISL_425522,UK,,2020-03-20,12.0,B.1.11,0
England/NOTT-10E2A1/2020,EPI_ISL_425521,UK,,2020-03-21,12.0,B.2.2,0
England/NOTT-10E292/2020,EPI_ISL_425520,UK,,2020-03-21,12.0,B.2.2,0
Australia/VIC605/2020,EPI_ISL_426860,Australia,,2020-03-27,13.0,B.1.31,1
Australia/VIC606/2020,EPI_ISL_426861,Australia,,2020-03-27,13.0,B.1,0
Australia/VIC607/2020,EPI_ISL_426862,Australia,,2020-03-27,13.0,B.1.31,0
Australia/VIC609/2020,EPI_ISL_426863,Australia,,2020-03-27,13.0,B.1,0
England/NOTT-10E283/2020,EPI_ISL_425519,UK,,2020-03-20,12.0,B.1,0
Australia/VIC610/2020,EPI_ISL_426864,Australia,,2020-03-26,13.0,B.1.23,0
England/NOTT-10E265/2020,EPI_ISL_425518,UK,,2020-03-20,12.0,B.1.11,0
Australia/VIC611/2020,EPI_ISL_426865,Australia,,2020-03-27,13.0,B.1,0
England/NOTT-10E256/2020,EPI_ISL_425517,UK,,2020-03-20,12.0,B.8,1
Australia/VIC612/2020,EPI_ISL_426866,Australia,,2020-03-26,13.0,B.1,0
England/NOTT-10E247/2020,EPI_ISL_425516,UK,,2020-03-19,12.0,B.1.11,0
Australia/VIC613/2020,EPI_ISL_426867,Australia,,2020-03-26,13.0,B.1.10,1
England/NOTT-10E238/2020,EPI_ISL_425515,UK,,2020-03-20,12.0,B.1.11,0
England/NOTT-10E229/2020,EPI_ISL_425514,UK,,2020-03-20,12.0,B.1.11,0
Australia/VIC614/2020,EPI_ISL_426869,Australia,,2020-03-26,13.0,A.1,0
England/NOTT-10E21A/2020,EPI_ISL_425513,UK,,2020-03-20,12.0,B.1.11,0
England/NOTT-10E20B/2020,EPI_ISL_425512,UK,,2020-03-19,12.0,B.1.8,0
England/NOTT-10E1FF/2020,EPI_ISL_425511,UK,,2020-03-20,12.0,B.2.1,0
England/NOTT-10E1E0/2020,EPI_ISL_425510,UK,,2020-03-19,12.0,B.8,0
Australia/VIC615/2020,EPI_ISL_426870,Australia,,2020-03-28,13.0,B.4,0
Australia/VIC616/2020,EPI_ISL_426871,Australia,,2020-03-26,13.0,B.1,0
Australia/VIC617/2020,EPI_ISL_426872,Australia,,2020-03-26,13.0,B.1,0
Australia/VIC629/2020,EPI_ISL_426873,Australia,,2020-03-25,13.0,B.4,0
England/NOTT-10E1D1/2020,EPI_ISL_425509,UK,,2020-03-19,12.0,B.8,0
Australia/VIC630/2020,EPI_ISL_426874,Australia,,2020-03-26,13.0,B.4,0
England/NOTT-10E1C2/2020,EPI_ISL_425508,UK,,2020-03-20,12.0,B.1,0
Australia/VIC633/2020,EPI_ISL_426875,Australia,,2020-03-27,13.0,B.1.29,0
England/NOTT-10E1B3/2020,EPI_ISL_425507,UK,,2020-03-19,12.0,B.1,0
Australia/VIC635/2020,EPI_ISL_426876,Australia,,2020-03-28,13.0,B.1,0
England/NOTT-10E1A4/2020,EPI_ISL_425506,UK,,2020-03-19,12.0,B.2.1,0
Australia/VIC636/2020,EPI_ISL_426877,Australia,,2020-03-28,13.0,A.1,0
England/NOTT-10E195/2020,EPI_ISL_425505,UK,,2020-03-18,12.0,B,0
Australia/VIC701/2020,EPI_ISL_426878,Australia,,2020-03-21,12.0,A.1,0
England/NOTT-10E186/2020,EPI_ISL_425504,UK,,2020-03-18,12.0,B.2.1,0
USA/WA-UW-1690/2020,EPI_ISL_424216,USA,,2020-03-19,12.0,B.1,0
Australia/VIC576/2020,EPI_ISL_426835,Australia,,2020-03-26,13.0,B.1,0
England/NOTT-10E450/2020,EPI_ISL_425547,UK,,2020-03-22,13.0,B.2.1,0
USA/WA-UW-1680/2020,EPI_ISL_424215,USA,,2020-03-20,12.0,B.1,0
Australia/VIC578/2020,EPI_ISL_426836,Australia,,2020-03-26,13.0,B.1,0
England/NOTT-10E441/2020,EPI_ISL_425546,UK,,2020-03-23,13.0,B.2,0
USA/WA-UW-1677/2020,EPI_ISL_424214,USA,,2020-03-20,12.0,B.1.21,0
Australia/VIC580/2020,EPI_ISL_426837,Australia,,2020-03-25,13.0,B.1.31,0
England/NOTT-10E432/2020,EPI_ISL_425545,UK,,2020-03-22,13.0,B.8,0
USA/WA-UW-1670/2020,EPI_ISL_424213,USA,,2020-03-20,12.0,A.1,0
Australia/VIC581/2020,EPI_ISL_426838,Australia,,2020-03-25,13.0,B.1.5,0
England/NOTT-10E423/2020,EPI_ISL_425544,UK,,2020-03-22,13.0,B.3,0
USA/WA-UW-1715/2020,EPI_ISL_424212,USA,,2020-03-19,12.0,B.1.21,0
Australia/VIC582/2020,EPI_ISL_426839,Australia,,2020-03-25,13.0,B.1.26,0
England/NOTT-10E414/2020,EPI_ISL_425543,UK,,2020-03-22,13.0,B.1.11,0
USA/WA-UW-1689/2020,EPI_ISL_424211,USA,,2020-03-19,12.0,B.1.21,0
England/NOTT-10E405/2020,EPI_ISL_425542,UK,,2020-03-22,13.0,B.3,0
USA/WA-UW-1718/2020,EPI_ISL_424210,USA,,2020-03-20,12.0,A.1,0
England/NOTT-10E3F9/2020,EPI_ISL_425541,UK,,2020-03-22,13.0,B.1,0
England/NOTT-10E3EA/2020,EPI_ISL_425540,UK,,2020-03-21,12.0,B.1.11,0
USA/CA-CDPH-UC4/2020,EPI_ISL_413561,USA,,2020-02-27,9.0,B,0
USA/WA11-UW7/2020,EPI_ISL_413562,USA,,2020-03-02,10.0,A.1,0
USA/WA12-UW8/2020,EPI_ISL_413563,USA,,2020-03-03,10.0,A.1,0
Netherlands/Andel_1365066/2020,EPI_ISL_413564,Netherlands,,2020-03-01,10.0,B,0
Netherlands/Berlicum_1363564/2020,EPI_ISL_413565,Netherlands,,2020-02-24,9.0,B.1,0
Netherlands/Blaricum_1364780/2020,EPI_ISL_413566,Netherlands,,2020-03-02,10.0,B.1,0
